1.07183,1.35472,34.2538
0.0103117,0.00961151,0.100395
0.00369419,0.00275159,0.0601826
0.00234759,0.0020932,0.08339
0.00570053,0.00392974,0.00976913
0.00123317,0.00141421,0.0556753
0.00232573,0.00108497,0.0197951
0.00129314,0.00123502,0.0387694
0.000767366,0.000538521,0.0202046
0.00101978,0.000520844,0.0106186
0.000349238,0.000559612,0.0167087
0.000839368,0.000466264,0.0021553
0.00011723,0.000197808,0.0119376
0.000478173,0.000231008,0.00221375
0.000181638,0.000138459,0.00554172
0.00025484,0.000196235,0.00304198
0.000171763,9.06068e-05,0.00266267
0.00010047,5.56168e-05,0.00239304
0.000143235,7.34326e-05,0.000995221
6.33717e-05,0.000121627,0.00241454
9.20154e-05,4.99772e-05,0.000138731
2.37417e-05,1.62736e-05,0.00109413
5.54934e-05,2.69484e-05,0.000305897
2.51108e-05,2.41343e-05,0.000609542
2.64871e-05,1.39012e-05,0.000335392
2.19428e-05,1.29303e-05,0.000287155
1.11402e-05,7.98882e-06,0.000357536
1.62958e-05,9.14683e-06,9.90626e-05
3.03379e-06,6.01272e-06,0.000253509
1.06764e-05,6.64008e-06,1.96393e-05
3.53905e-06,3.26338e-06,0.000123483
6.05381e-06,3.45842e-06,4.17666e-05
2.73234e-06,1.87723e-06,7.29907e-05
2.97062e-06,1.96896e-06,4.52299e-05
3.0257e-06,1.35001e-06,3.5299e-05
1.13071e-06,1.05145e-06,3.73862e-05
1.94835e-06,9.56806e-07,9.60605e-06
3.78821e-07,5.05594e-07,2.42894e-05
1.19711e-06,5.82356e-07,2.64241e-06
2.74742e-07,2.54059e-07,1.38981e-05
1.51492e-06,2.77314e-06,2.10923e-05
3.82342e-07,2.58486e-07,7.33251e-06
3.01353e-07,1.62365e-07,5.04466e-06
3.1523e-07,2.39192e-07,3.13086e-06
1.05913e-07,6.02909e-08,3.94197e-06
2.20038e-07,1.22657e-07,8.48776e-07
5.01721e-08,3.27248e-08,2.61801e-06
1.34825e-07,7.00096e-08,4.28108e-07
3.73441e-08,3.09851e-08,1.55434e-06
7.06083e-08,3.7114e-08,6.494e-07
5.42254e-08,6.3334e-08,7.84144e-07
3.0632e-08,1.98972e-08,6.09783e-07
3.71533e-08,2.54619e-08,3.22497e-07
1.02987e-08,6.19204e-09,4.58598e-07
2.53368e-08,1.45779e-08,7.15223e-08
4.94599e-09,6.5774e-09,3.04541e-07
1.51811e-08,7.60981e-09,6.63271e-08
4.74809e-09,3.94469e-09,1.81652e-07
7.86945e-09,4.00551e-09,8.2984e-08
5.36752e-09,3.00185e-09,9.86115e-08
3.25724e-09,1.81566e-09,7.31165e-08
4.27452e-09,1.93958e-09,3.23532e-08
1.37864e-09,9.03223e-10,5.30168e-08
2.89494e-09,1.56689e-09,5.0872e-09
